Date,TotalMessage,TopicMessage,ReplyMessage,Sentiment
2013-02-18,23,8,15,2
2013-02-19,135,43,92,18
2013-02-20,103,34,69,24
2013-02-21,139,37,102,29
2013-02-22,50,11,39,14
2013-02-23,36,3,33,11
2013-02-24,42,14,28,10
2013-02-25,98,21,77,17
2013-02-26,92,22,70,26
2013-02-27,67,19,48,15
2013-02-28,76,16,60,13
2013-03-01,102,14,88,26
2013-03-02,45,6,39,6
2013-03-03,63,4,59,7
2013-03-04,53,6,47,5
2013-03-05,70,9,61,13
2013-03-06,81,13,68,19
2013-03-07,125,17,108,31
2013-03-08,45,12,33,6
2013-03-09,36,5,31,7
2013-03-10,14,1,13,1
2013-03-11,59,15,44,18
2013-03-12,74,20,54,21
2013-03-13,92,25,67,32
2013-03-14,102,23,79,18
2013-03-15,125,31,94,29
2013-03-16,41,6,35,13
2013-03-17,48,9,39,16
2013-03-18,60,15,45,21
2013-03-19,152,40,112,30
2013-03-20,89,32,57,21
2013-03-21,82,23,59,17
2013-03-22,62,14,48,21
2013-03-23,31,7,24,8
2013-03-24,24,7,17,5
2013-03-25,46,10,36,8
2013-03-26,79,16,63,14
2013-03-27,59,12,47,17
2013-03-28,46,11,35,7
2013-03-29,14,5,9,1
2013-03-30,15,4,11,3
2013-03-31,4,2,2,0
2013-04-01,72,18,54,18
2013-04-02,56,17,39,11
2013-04-03,72,19,53,11
2013-04-04,47,14,33,12
2013-04-05,44,8,36,9
2013-04-06,15,1,14,4
2013-04-07,12,3,9,4
2013-04-08,40,8,32,9
2013-04-09,32,8,24,7
2013-04-10,70,15,55,12
2013-04-11,149,33,116,22
2013-04-12,74,12,62,16
2013-04-13,29,7,22,4
2013-04-14,11,3,8,2
2013-04-15,25,5,20,7
2013-04-16,20,6,14,7
2013-04-17,22,4,18,8
2013-04-18,15,6,9,4
2013-04-19,23,5,18,6
2013-04-20,26,8,18,6
2013-04-21,10,0,10,1
2013-04-22,54,14,40,5
2013-04-23,41,17,24,4
2013-04-24,51,16,35,4
2013-04-25,103,23,80,16
2013-04-26,69,12,57,3
2013-04-27,31,7,24,2
2013-04-28,22,5,17,4
2013-04-29,86,18,68,5
2013-04-30,141,32,109,9
2013-05-01,68,21,47,4
2013-05-02,72,19,53,5
2013-05-03,80,21,59,5
2013-05-04,21,3,18,0
2013-05-05,29,6,23,1
2013-05-06,73,15,58,1
2013-05-07,52,16,36,3
2013-05-08,77,21,56,10
2013-05-09,135,43,92,10
2013-05-10,141,41,100,16
2013-05-11,32,8,24,0
2013-05-12,19,5,14,2
2013-05-13,88,31,57,6
2013-05-14,112,25,87,13
2013-05-15,55,15,40,4
2013-05-16,44,10,34,3
2013-05-17,38,10,28,3
2013-05-18,19,2,17,1
2013-05-19,21,4,17,0
2013-05-20,34,8,26,1
2013-05-21,25,10,15,1
2013-05-22,60,17,43,0
2013-05-23,68,19,49,3
2013-05-24,40,8,32,2
