Date,TotalMessage,TopicMessage,ReplyMessage,Sentiment
2013-03-26,15,0,15,0
2013-03-27,16,1,15,1
2013-03-28,9,1,8,5
2013-03-29,4,0,4,3
2013-04-01,3,1,2,0
2013-04-02,4,3,1,0
2013-04-03,14,1,13,6
2013-04-04,10,0,10,4
2013-04-05,9,0,9,5
2013-04-08,11,1,10,5
2013-04-09,17,1,16,4
2013-04-10,14,1,13,1
2013-04-11,4,0,4,0
2013-04-12,4,1,3,0
2013-04-13,1,0,1,0
2013-04-15,4,0,4,3
2013-04-16,25,7,18,3
2013-04-17,5,3,2,0
2013-04-18,3,3,0,0
2013-04-19,10,2,8,0
2013-04-23,5,2,3,0
2013-04-24,4,2,2,1
2013-04-25,6,3,3,1
2013-04-26,5,0,5,1
2013-04-29,4,1,3,0
2013-04-30,4,3,1,4
2013-05-01,3,2,1,0
2013-05-02,2,1,1,1
2013-05-05,2,1,1,1
2013-05-07,3,0,3,0
2013-05-08,2,2,0,0
2013-05-09,2,0,2,2
2013-05-10,4,1,3,1
2013-05-12,1,0,1,0
2013-05-14,3,3,0,0
2013-05-15,10,8,2,0
2013-05-16,4,3,1,1
2013-05-17,3,0,3,1
2013-05-18,1,0,1,1
2013-05-21,5,3,2,1
2013-05-22,1,1,0,0
2013-05-23,1,1,0,0
2013-05-24,4,1,3,2
2013-05-29,4,3,1,1
2013-05-30,8,2,6,0
2013-05-31,12,5,7,0
2013-06-01,3,1,2,1
2013-06-02,1,0,1,0
2013-06-03,6,3,3,0
2013-06-04,3,1,2,1
2013-06-05,7,1,6,0
2013-06-06,2,2,0,0
2013-06-07,2,1,1,1
2013-06-08,3,1,2,1
2013-06-09,1,0,1,1
2013-06-10,6,4,2,2
2013-06-11,13,10,3,1
2013-06-12,9,4,5,1
2013-06-13,7,3,4,1
2013-06-14,6,2,4,2
2013-06-15,4,0,4,1
2013-06-17,4,1,3,2
2013-06-18,1,0,1,1
2013-06-19,5,3,2,2
2013-06-20,9,4,5,2
2013-06-21,5,2,3,1
2013-06-22,1,0,1,1
2013-06-23,4,0,4,1
2013-06-24,2,1,1,0
2013-06-25,7,3,4,0
2013-06-26,4,3,1,0
2013-06-27,12,5,7,5
2013-06-28,2,2,0,1
2013-07-01,4,2,2,1
2013-07-02,5,4,1,2
2013-07-03,1,0,1,0
2013-07-04,2,0,2,0
2013-07-05,5,3,2,2
2013-07-06,1,0,1,1
2013-07-08,1,0,1,0
2013-07-09,1,1,0,1
2013-07-10,1,1,0,0
2013-07-11,1,1,0,0
2013-07-12,2,2,0,1
2013-07-13,2,0,2,0
2013-07-14,1,0,1,0
2013-07-15,6,2,4,3
2013-07-16,70,30,40,17
2013-07-17,25,4,21,11
2013-07-18,20,8,12,13
2013-07-19,9,4,5,5
2013-07-20,2,0,2,0
